uuid,mtgo,mtgoFoil,paper,paperFoil
72c78c94-565a-5d79-8a3a-3c5cd5f62369,0.1,0.97,4.4,10.71
72c9549f-61c1-5014-92bb-40503775bccb,0.0,0.0,0.24,0.44
72cbb8a5-6067-517c-8ac9-54eb68a754fe,0.0,0.0,2.841578947368422,0.0
72ccf710-0f97-5679-b35e-f62b7463b72a,0.016551724137931042,0.4817241379310347,2.106842105263157,15.264736842105261
72d0334b-fa71-580f-a1f2-177fa687c71b,0.01,0.02,0.02,0.12
72d290d8-0e4b-582f-9baf-5f910ec2446c,0.0,0.0,0.0,0.0
72d2ac8b-e0d7-59fa-91be-044f057a5005,0.01,0.01,0.06,0.25
72d30d9c-8957-57c4-af12-82c38eda17f6,0.01,0.09,0.05,0.2
72d57f27-5913-5563-b42a-d0b830215bfd,0.0,0.0,0.0,0.0
72d5ea13-8a98-5c4a-b67f-fcf035956735,3.03,3.34,25.58,299.99
72d700b0-1d91-5a7e-bc6f-42c3fa9f8eb5,0.02,0.02,0.43,1.44
72dac3e9-05b5-5a71-b332-4e1115884b7b,0.06,0.01,0.04,0.25
72dc6cea-f2da-5616-b5c2-e6940bf5e25c,0.0,0.0,0.25,0.0
72dda9b6-554d-5e7b-a949-b3c21910ebac,0.0,0.0,0.23,0.0
72de6cc0-ee2b-5155-9218-8b8135c03fbb,0.02,0.01,0.05,0.17
72dee1ab-bc14-5eff-94d2-3b90a555076f,0.0,0.0,0.0,0.0
72dfb945-9a69-5c94-948a-f7128a55678d,0.02,0.02,0.13,0.47000000000000003
72e11f47-ebd1-580f-a89b-716718143035,0.0,0.0,0.0,15.73
72e4c219-b4f8-5f07-ab12-98660c1fdf6a,0.03,0.01,0.12,0.59
72e4f511-702d-5a55-a347-57477f376cd2,0.01,0.66,0.16,0.6000000000000001
72e50e59-337a-54c5-ae1f-b92c0b4e556a,3.1,6.03,12.49,79.99
72e632d8-4e16-5801-8910-328a54399e8a,0.0,0.0,0.0,68.76
72e85fe4-6c8e-538e-b061-e86566663222,0.02,0.02,0.21,1.6400000000000001
72ea3808-a2ec-5776-96dd-5ffebcdd461d,0.0,0.0,3.03,0.0
72eaea3b-d54d-5dc0-8279-28c13290806b,0.04,0.02,0.24,0.0
72eb95ff-9381-5f8a-b5d6-9a882855733c,12.522499999999997,0.0,0.0,0.0
72ec56d5-8e18-5f0d-90e0-1f56663a14cb,0.0,0.0,0.65,0.0
72eda939-eeb6-52b4-8a1f-8279bf7870d6,0.0,0.0,0.0,0.0
72eef17a-baa0-5fe9-993e-d7964fa0e43d,0.0,0.0,0.64,0.0
72f0d832-4e52-5f26-b4c0-848fd7639914,0.04,0.23,0.08,0.1
72f1de6e-12dd-5cbb-b53f-0055aa301ffa,0.03,0.03,0.16,1.13
72f2e29e-506b-5851-8a82-982a373e5267,0.0,0.0,0.0,1.9100000000000001
72f313d7-9703-581d-8373-5dad6b231213,0.01,0.03,1.09,2.75
72f34013-6dbc-5427-b541-e9e530312d6c,0.05,0.05,0.19,0.6000000000000001
72f58855-5c79-5451-a997-546743c89291,0.0,0.0,1.22,0.0
72f6375a-191c-56bb-b165-bf9291fd0517,0.0,0.0,0.16999999999999996,0.0
72f66330-a7b2-5f1d-a0a5-0c2984924465,0.0,0.0,1.81,0.0
72f7712f-cc45-53f0-8b61-cb642da70bad,0.09,0.0,2.4,0.0
72f7dd58-5900-529d-8f4c-dd697aea5561,1.01,1.5,7.66,0.0
73009f9c-2c47-5350-b780-183b789eb9ee,0.04,0.0,0.08,0.0
73018879-b08c-5819-b379-57a5deca7585,0.0,0.0,0.0,0.0
73023034-769e-5430-9438-4301e5910c44,0.02,0.04,0.55,3.64
730441b7-7fc5-5e82-8829-5be75e237517,2.918378378378377,4.799864864864868,4.454736842105265,53.95263157894736
73046bce-d58e-5b44-9d53-ba74066a6607,0.0,0.0,0.11,3.44
730692cb-38b9-5810-a335-01a2518ec4f3,0.03,0.03,0.1,1.94
730706a6-63f8-51cf-bdc4-6872026832d2,0.01,0.02,0.05,0.32
73079442-af74-50d9-b6c3-6933f0e6d222,0.0,0.0,0.0,0.0
730adfc8-d9d2-5aa8-8daa-fff484f5efbd,0.07,0.0,0.63,0.0
730cbd42-5e80-511c-81d2-b4226a715267,0.03,0.01,0.09,0.4
730ce0cd-2622-512c-ba00-96060d714e8e,0.01,0.01,0.19,0.58
730cec4d-37db-548c-995a-dfb921da38af,0.0,0.0,0.27,0.0
731003af-32b4-5446-a54f-96a26d5b3290,0.0,0.0,0.3499999999999998,0.0
73107eff-6bbc-55f5-8f36-f7ae95a03f63,0.75,0.02,0.66,0.0
7311889d-8890-580b-8ff7-e21aa1699663,0.04,0.01,0.05,0.16
73134058-8edc-556e-b3a6-8541a4e1fa32,2.31,9.03,12.29,63.2
7313ba8e-7f0f-5e6e-aa82-f7bb747c256c,0.0,0.0,0.6057894736842107,0.0
7313c7ad-3d00-5fba-ab45-e48a112e6b1f,0.08,0.8200000000000001,3.65,29.59
7316e007-c785-5f48-9b74-88dd6e611664,0.02,0.02,0.1,0.19
73186227-9ae9-5fd2-9938-b427cc30b395,0.01,0.15,0.07,0.15
731bc4f2-0c89-5ec9-a7ba-face4988f335,0.0,0.0,74.0,0.0
731c2b21-2492-5d63-ac44-4809829ce71d,0.02,0.01,0.05,0.15
731eb4b6-8206-5126-94bd-8a425fba22bd,0.12020408163265296,1.6704081632653054,2.150526315789473,108.2257894736842
731f562b-1efa-55cb-accf-33e4b2711bb3,0.11,0.21,1.69,5.31
73222095-17a6-5e5d-a817-192597607de9,0.0,0.0,837.49,0.0
73256443-b46f-5445-8a8d-f834205c7df0,0.01,0.01,0.09,0.1
73264084-3a53-5fcc-b8fa-df5cfc3d71e2,0.01,0.01,0.02,0.1
7326efe3-1713-5949-85ed-0a7b1776a9a5,0.0,0.0,0.24,0.0
73275820-4851-5085-a03c-17ae8fd901e9,0.0,0.0,399.0,0.0
7329bd83-88e0-5b97-9430-06f43b7f6f19,0.0,0.0,0.0,0.0
732b212e-0fa6-5ee1-a03b-4fde42baa12a,0.0,0.0,0.13,0.0
732c2279-159f-5238-a61e-9d98c5363f08,0.14,2.32,7.72,11.97
732c23da-a688-5619-a7b3-594ada39e57b,0.014000000000000002,0.014000000000000002,0.3827272727272728,2.312727272727273
732c6ac7-62a6-5eb1-9ae5-2dead5f38c88,0.0,0.0,0.0,0.0
7331675b-a3e7-500e-a109-10fc9964d87b,0.02666666666666668,0.030000000000000016,0.18684210526315792,1.1578947368421053
7333d0a7-8345-506c-9750-e3c9407fd22e,0.03,0.03,0.2,1.48
73347dd6-a1a6-5fb0-81ca-641294e980f0,0.0,0.0,0.1268421052631579,0.0
7337d566-1be8-5c1b-ba89-cc26714fea1a,0.4,0.4,0.0,0.0
733a5a80-e254-5e07-9b78-23c616d20968,0.04,0.01,0.01,0.07
733c5a27-7a37-52c9-95d2-55dbff59bc5f,0.14,0.84,5.72,48.53
733c5a46-3516-5829-b1c1-82b46b441de9,0.0,0.0,0.0,0.0
733cdc4a-82d3-5ca2-b79d-922492b71928,0.017906976744186055,0.47744186046511633,3.271578947368422,16.648421052631573
733e0d8c-a476-5613-889a-270fe5f3a537,0.0,0.0,0.0,0.0
73437f89-d65b-550c-b618-57a795b066b5,0.0,0.0,0.0,0.0
73458335-2ec0-596d-947a-07313f4c288d,0.01,0.02,0.07,0.35000000000000003
73478963-083b-5e5f-af70-0001ae5717af,0.0,0.0,0.11,0.0
7349316c-896d-541c-8305-2fc5889e196a,0.71,0.0,14.92,0.0
734a5a0f-07a5-5e44-bc3b-db93a9ef29b1,0.0,0.0,0.55,0.0
734bbee5-2a13-598a-ba0b-5e5d4c253982,0.0,0.0,0.3705263157894738,0.0
734c485f-f986-5381-ae57-73583aa9f663,0.03,0.02,0.11,0.1
734c4eb8-ec0a-52c9-8565-b0028cafaaf1,1.32,2.8200000000000003,5.85,37.73
734d4d89-cff9-59b3-bd68-c3d44c007f65,0.0,0.0,0.79,0.0
734eb1e9-acae-5707-8151-21f299343696,0.0,0.0,0.09,0.0
7351c645-985b-5a33-8f2c-601f94292225,0.0,0.0,0.14,0.19
7352307a-fc22-52e7-81f0-9e67356a5018,0.0,0.0,0.15,0.0
735289ca-1be5-5315-93b8-ae820b3420c3,0.0,0.0,0.0,0.0
735452d7-e3bb-5663-b88d-8cf0c12efa2c,0.0,0.0,0.0,0.0
735828ad-614b-5cc7-9348-3bcb20e4dc85,0.24,0.0,1.37,0.0
736027a1-7294-5666-9a68-c6c4ff3f4c0d,0.0,0.0,6.99,0.0
73641d65-ba96-5342-a909-891c81970cec,0.010000000000000002,0.020000000000000004,0.2326315789473684,0.8205263157894735
736adc49-bc1a-5d70-aa36-9989d2ee0feb,0.04,0.02,0.13,0.61
736b464e-e1f3-5427-a3e9-aaf072d2c29c,0.04,0.01,0.05,0.12
736b9e60-a653-58b4-aab2-1277c7923825,0.0,0.0,0.38,2.75
73713910-6253-51af-b12b-926cdbe3c1cf,5.85,2.16,0.0,1.11
7372124b-9b4c-5cd9-887e-2165294ee169,0.0,0.0,0.0,0.0
7372e65c-87e4-5621-987e-8f7d730a49a6,0.04,0.54,0.1,0.0
73746040-1eb3-54f5-adc4-712b860e9625,0.035,0.0,0.0,0.0
73760aa5-ded8-5287-88a4-e81eda5a344c,0.0,0.0,0.0,21.58
73762538-c34a-57fc-90bd-a6459956f67c,0.01,0.1,0.17,0.0
7376f672-ebd4-57c8-acdc-a10fb0022837,0.09,0.05,1.92,7.98
7377c679-3ffe-50eb-b35d-2c7616ebea27,0.0,0.0,0.17,0.0
7377dcf3-bcfe-564d-9a54-44485af878f0,0.04,0.32,0.09,0.23
737820df-8d48-585f-bd52-b982898ea789,0.061250000000000034,0.37125000000000014,0.0,0.0
73788cea-7633-50b1-a4bb-9d1eff385438,0.03,0.01,0.11,0.99
737ec80d-f1ba-5557-954e-e6d96cc41224,0.03,0.68,0.04,0.35000000000000003
7383ac96-9b4f-5e1e-b195-e643fd1a884e,0.023636363636363646,0.010000000000000002,0.0,0.0
7384125f-d1f8-580d-879a-c25e226d40ac,0.010000000000000002,0.030000000000000016,0.0,0.0
7384ffb2-aec0-5d39-8cd4-55765c25983d,0.0,0.0,0.23,0.0
738531a3-0e1f-5518-aea4-8477b7e10e1e,0.01,0.01,0.06,0.25
738564b9-4ffc-582b-95ea-01096ccf5ae1,0.01,0.02,0.03,0.2
73857fba-0f88-5136-8e9e-38db18c7ed5e,0.0,0.0,0.0,0.0
73864c13-2eed-5ba3-8532-b4f001f4d399,0.01,0.01,0.03,0.18
738872a3-409a-5bf2-ad4a-ff5370416515,0.01,0.02,0.19,1.05
738a6f30-52c7-502a-b438-1e8d8e6bd5df,0.01,0.15,0.09,0.16
738b1e8b-29fe-561a-9168-70ec376cb8c9,0.13620689655172416,0.0,0.0,0.0
738b2cf6-8c93-5aa7-8dc0-fa6b91d07cdc,0.0,0.0,0.0,5.44
738c1cc8-2c1e-5b93-98af-f1623ddfe728,0.01,0.02,0.1,0.35000000000000003
738c2347-8b57-5ccd-b710-551a7d8b1498,1.92,0.0,0.39,0.0
738ce015-8a34-5b81-bf1b-5bda806b67b6,0.01,0.02,0.15,0.5
738d9bb7-7ced-5e67-b1a8-262346ff5bbf,0.0,0.0,0.0,0.0
738dfcf3-4384-5bc2-a7b0-f18c25103f2f,0.2,1.5,0.45,0.0
738e5d4d-3256-5f64-932a-1eafb663954c,0.17,0.16,0.49,1.44
738f5d88-b165-59f1-a375-045ba8ed7b5b,0.26,2.22,6.51,14.35
738f8ffe-249d-5a80-89a4-ba5548c7b8ca,0.01,0.01,0.07,0.18
738fae94-e303-5bb6-a2fe-e810cbc04899,0.015,0.0,0.0,0.0
73903d64-0dfd-518d-8bbe-27c04fa4cf5d,0.0,0.0,1.73,0.0
7390da13-0587-5bed-a344-58973d6affb5,0.611818181818182,1.4169696969696972,0.0,0.0
739216d1-d425-5a51-8c72-ae29cec5b168,0.0,0.0,0.0,0.44
73923cf5-cfe4-507f-9244-865474873f1a,0.0,0.0,0.0,0.0
7393bb93-67e4-52ff-b89b-a12eea296745,0.04,0.02,0.17,0.5
739442aa-1abe-591c-a96e-e22e6e562bf3,0.03,0.01,0.16,0.22
7395fd64-98b0-5ed1-85bf-1ad0f44ff030,0.03,0.77,0.18,0.56
7397f239-0d1d-5f85-9c5c-90e85059f13b,4.125735294117646,8.427205882352945,0.0,0.0
7397fbf0-3451-51e9-aba3-37e0180632d7,0.01,0.34,0.06,0.1
739b14e8-2cfc-5d43-8ac2-951f4bf813b7,0.010000000000000002,0.020000000000000004,0.10842105263157893,0.3152631578947369
739bf6c1-0975-5ddc-8aad-33f195cfddb5,0.0,0.0,0.0,0.0
739d1825-12f2-54c8-8d27-cb284379aea5,0.0,0.0,0.0,0.0
739f0e4d-95ef-5553-b8e4-ed1d79f2a006,0.0,0.0,0.0,0.0
739fd22a-f293-5179-890a-6d0853081389,0.0,0.0,0.15,0.0
73a031f4-9d51-50c4-9f25-3c13799a10d5,0.5667857142857142,0.0,0.0,0.0
73a1000c-90f8-5fdd-9e02-a2621c62bd23,0.0,0.0,0.06,0.24
73a2ce8d-e21c-50b7-a639-939d9b38172b,0.04000000000000001,0.010000000000000002,0.0,0.0
73a3168f-6b84-5272-9538-bf9f5f27a4f1,0.02,0.02,0.15,0.42
73a62eea-3676-5d64-a842-9877f00e73f9,0.02,0.02,0.1,0.33
73a6aa47-006e-5df1-a5ef-d945ed1895eb,0.01,0.03,0.16,0.24
73a6cfb8-e027-568c-a036-827fa60b4b65,0.04,0.02,0.1,0.14
73a896d3-46a9-5e3d-9893-f388ddbb957e,0.03,0.0,0.11,0.0
73aabd9d-5206-5f98-b3c9-d772c38cd746,0.0,0.0,0.0,0.0
73acf3d6-74b0-5fb8-a442-8a9c08fb5fce,0.0,0.0,0.22,0.0
73adb694-cd84-5a17-89cd-05dae9564a98,0.0,0.0,0.25,0.0
73aeb24f-8eb6-571a-aece-005fd47328ff,0.04,0.0,0.21,0.0
73b0f99e-f353-508b-b2bb-7a0be754814b,0.0,0.0,7.78,0.0
73b1ba44-1628-5514-a0f6-4de980e91eaf,0.01,0.02,0.14,0.43
73b30d8f-959d-5a57-a43c-70944843340a,0.18,0.77,6.07,10.48
73b6ac2c-fb10-5446-b2b0-daa885b627f3,0.0,0.0,4.43,0.0
73b98c03-f802-5a6c-8ee2-07a43529801a,0.01,0.02,0.06,0.06
73ba0c4f-b529-5a8a-a9c3-0874afb6830d,0.020425531914893626,0.5993617021276598,2.5421052631578953,7.64
73ba9581-d937-5433-8f77-35cfa93c6ed1,0.05,0.39,0.29,8.09
73babd7f-90c7-5223-8fac-c7de84bfc466,0.01,0.02,0.09,0.17
73bb7f30-2a6c-5807-9837-0df5ad357e15,0.01,0.06,0.61,1.58
73bc4473-c887-576d-9f4c-188d5ab2d913,0.0,0.0,0.0,0.0
73bdb5a3-5a43-5071-a1b8-71c6f33da867,0.0,0.0,0.25,0.0
73beb046-f71c-566b-851b-75fe54e8bf47,0.46,0.0,0.37,0.0
73bf727a-96fa-5fc9-8b8f-86ee01d0628c,0.0,0.0,0.81,0.0
73c136df-dc72-53f3-8ff7-6a3900d5e324,0.0,0.0,6.044736842105262,0.0
73c1ffe9-f19e-582e-8026-df6fe7a40e50,0.03,0.02,0.18,2.48
73c5e39f-d7f5-5198-8942-8cb6066eb06f,0.0,0.0,0.24,0.0
73c62407-52e1-5743-943e-38005f19dd61,0.010000000000000002,0.40727272727272745,0.0,0.0
73c74443-0ca6-5555-8389-921be33060a2,0.0,0.0,0.0,0.0
73c8187a-7b42-54c2-8ad8-20b3b8c3ad2b,0.01,0.01,0.1,0.81
73ce0086-f06a-56ca-aa1e-8db0397cada8,1.9,0.0,0.23,0.0
73d5cec6-54bb-5f53-b77c-6a0942b1b0d4,0.01,0.02,0.1,1.04
73d719c7-cae5-5b2a-8d5e-726d67f4d412,0.0,0.0,0.1631578947368421,0.0
73d7f02e-3714-5c64-9454-db69db43508c,0.0,0.0,349.5,0.0
73d97e14-dbf8-511d-a209-88bbaaed2e61,0.01,0.01,0.05,0.29
73da2932-5072-5f4f-9a8a-be659ffbeb02,0.06,3.34,2.25,10.08
73e43976-632a-55e8-adb5-78bb96eedcfa,0.0,0.0,0.22,0.0
73e4917c-e915-5451-93ad-ef34352bc59c,0.02,0.53,4.76,9.74
73e50a63-4daf-51a6-8cda-a0845cb453a7,0.0,0.0,0.18368421052631578,0.0
73e7bb05-7279-5740-93b0-e8788d7738d1,0.01,0.08,0.08,0.0
73e93295-51cf-5f0c-9ce2-baf2632671c7,0.0,0.0,0.05,0.0
73ebe0b7-ff4e-5da3-8898-718e909e9bf1,0.0,0.0,0.0,34.3
73ebe50d-aa25-5584-90c9-a901689f0447,0.06,0.04,5.82,6.97
73ebe920-5277-5304-bd9f-6c8a42d09a1a,0.05,0.05,1.0,0.0
73ee57f5-5f03-5989-9358-885ff813c361,0.0,0.0,3.99,0.0
73ee93cc-e6eb-5bdd-84a2-3335e0b8a901,0.0,0.0,0.0,0.0
73f0337c-0254-5286-a083-90c579db8e4f,0.03,0.02,1.74,5.21
73f03392-2f0d-56bf-b1d3-7b5b77c57744,0.0,0.0,3.56,9.72
73f0e559-ad6e-53b8-ac95-3c139a2220d7,0.0,0.0,0.0,0.49
73f1982a-4f52-53bd-9696-6d0a5c027828,0.12,0.0,1.08,2.99
73f2c07a-a047-58d9-8b01-e12b7740b47e,0.0,0.0,4.11,0.0
73f41213-8d08-5134-a4a1-4a5793df421c,0.28166666666666684,0.9691666666666668,0.0,0.0
73f4452f-8ef9-5e7b-8a6a-e4cbc9142328,0.0,0.0,0.31,0.0
73f57711-1a06-5281-a6ef-e1707ea6a452,0.0,0.0,2.016315789473684,0.0
73f58d9f-3b4b-5baa-b6e9-9d1eb17be2d0,0.0,0.0,0.05,0.0
73f7babd-960d-576d-a03a-db021746702d,0.0,0.0,0.0,1.8900000000000001
73f83b33-401b-5c1b-a15f-92a98374ba64,0.0,0.0,0.0,13.22
74009d34-d045-5bd2-bd56-9b4962586a8d,0.0,0.0,0.6900000000000001,0.0
7404c15d-7895-5c40-a808-887270556ca3,0.0,0.0,0.11,0.0
7404ea09-60ef-510c-9b59-67aaf1ae3768,0.08666666666666667,0.0,0.0,0.0
7405192e-b8f0-58eb-8855-7da8ae30f3f3,0.01,0.08,1.19,15.45
74069585-2825-5c7d-958e-d3f1eb973410,0.0,0.0,0.0,0.0
74075a1b-590e-50e1-b5c5-f67e868c4fc6,0.0,0.0,0.16,0.0
740774ef-8f0c-5166-b07e-8125b2de4643,0.49,1.0,11.34,21.04
74085111-1fa3-5aa2-bb13-e3ff0af54246,0.0,0.0,4.97,0.0
7408aa73-e677-5ee7-88e6-edbb5feedfae,2.43,9.83,20.83,110.63
7408e823-ea12-52b2-a64a-c18e20d057b6,0.0,0.0,0.0,0.0
740d14da-f32b-50ae-86db-2f8e7d28c639,0.0,0.0,0.13,0.43
740dfb4f-61fa-5e81-ba38-f6135ac94ee8,0.0,0.0,0.0,0.0
740e4602-d376-5006-95f2-d718b5e8b46a,0.01,0.01,0.03,0.17
740e8b28-3495-5126-aba3-e298adb17c4f,0.07000000000000003,0.1609090909090909,0.0,0.0
74123794-fa9c-50cd-a2d1-37d9610a47c0,0.04,0.05,0.17,0.32
74134a6d-01e7-58c7-b979-38be6638b1e1,0.0,0.0,5.04,6.8100000000000005
74156a8e-0f5b-5975-a332-a0045977cfb4,0.0,0.0,0.0,0.0
74158b3c-3ae8-5218-88c4-9e10220ad4ee,0.09,0.61,2.98,0.0
741642ea-8562-533d-b255-9721d0b28966,0.02,0.07,0.01,0.2
7416c078-1887-52e5-a484-7a1a077e9a9c,0.04,0.04,0.16,0.8300000000000001
741766dc-6c23-5781-8567-662879905c48,0.02,0.03,0.30000000000000004,0.9400000000000001
741935a0-0965-5b72-94aa-62d30e6c5c01,0.17,0.0,1.88,0.0
741a3c98-0985-528a-b1b9-69f4dcbee267,0.0,0.0,0.0,0.98
741b195a-49b1-5e8d-8b60-cf98df8f43a4,0.0,0.0,0.45,0.0
741b30e1-35df-53d6-961c-1206ea88acdf,0.04599999999999999,0.0,0.0,0.0
741c0197-f618-5578-96e6-540b4b9bfc60,0.77,7.5,0.0,65.35
741f4df1-d20e-59b7-b3c4-0833099ae8e7,0.01,0.02,0.02,0.14
74203328-7738-5de7-9187-951aee8b4165,0.12,9.6,0.38,2.63
7420a839-1f52-566f-adad-b4aee0cd6ceb,0.0,0.0,0.0,4.58
7421cf8a-c425-51e4-910d-8c7a3bc76209,0.0,0.0,0.0,12.48
7425ddb0-b410-5913-ad07-74e1154577df,0.0,0.0,0.0,0.0
74292dfe-8acd-503a-a188-51ea9612a5e9,0.01,0.01,0.13,0.33
742b082d-d76e-50ba-a2cd-7c14883785a6,0.02,0.03,0.11,0.0
742b6760-8aa4-56b8-8080-83592b8bbd87,0.12,0.8200000000000001,0.46,1.15
742c2ea8-6169-5906-926e-2f7ff6cebb1d,0.0,0.0,0.22,4.23
742e4cb9-51a1-5a87-b8b3-538d1f69e357,0.0,0.0,3.92,0.0
7430ff01-74a3-5916-8444-237235b0e502,3.07,6.34,18.71,102.36
7431405f-36b6-59bd-9a27-8e3a616dc363,0.04,1.4,0.43,4.4
74318eb6-b310-55ed-830e-1fcaeebcb4c5,0.14,0.08,1.57,0.0
74329fc7-8ac4-53aa-886f-a17c2868afb9,0.0,0.0,0.06,0.0
74343273-78ea-558f-838e-6b5b85f66d00,0.0,0.0,0.18,0.0
74345c5e-8ce7-5bb3-9c1b-40aee03c7303,0.01,0.02,0.09,0.0
7435be97-9ae7-5a92-a42e-962573104216,0.02,0.03,0.76,2.83
74360819-6608-5fbb-9f28-ab89c7b2641d,0.04,0.02,0.1,0.54
7438dc27-f2cf-5553-93e6-f401a73df8a3,0.0,0.0,0.0,0.0
743c17a1-e25d-5df8-8b7f-588eb3af96b3,0.02,0.54,0.31,0.0
743de0d3-1bf6-5801-911e-8a802b140921,0.0,0.0,0.0,0.0
743f14eb-47cb-5ca7-bb04-ce0ddf9973c5,0.01,0.02,0.17,0.71
7442a705-e34c-5362-8bf1-b4fac3b9007b,0.01,0.26,0.13,0.27
7443c5ab-e620-5408-be74-b0e545dbd420,0.0,0.0,7.17,0.0
744611ec-fe81-5d77-a17d-cce786367112,0.012727272727272728,0.020000000000000004,0.19947368421052628,0.5926315789473685
74461ef1-2af5-58de-93f1-5538801c3e2f,0.0,0.0,0.18,0.0
744899eb-6b2b-5d28-be2c-835058079b28,0.01,0.37,0.27,1.43
74494f62-f9ed-51cd-82dc-6112f4b50247,0.03,0.03,1.15,8.15
7449944c-5b7f-516c-806c-bee6f3d8bba3,0.02,0.03,0.15,0.36
744ee778-cd92-5ec8-bf4a-6a596092ab5f,0.0,0.0,0.0,0.0
744f02bb-87e2-5bae-be1a-f50e4e23fcdd,0.03,0.03,0.11,0.34
7450b214-b85a-5c2d-8451-770c9a68cce0,0.02,0.73,8.01,13.86
7451e349-e25e-52a3-9a73-3d15b326b5c3,0.0,0.0,0.23,0.0
7452f68a-9ab6-533f-a1c8-a08b2c473d44,0.0,0.0,0.0,0.4
7454b0ab-b3ae-5789-ba15-c1e057e83ea0,0.0,0.0,0.0,2.98
74565b84-a9e7-5029-9578-045b26d4d369,0.0,0.0,0.12,0.0
7457e6e0-b46f-5800-a00d-9e24ecc44c85,0.0,0.0,0.20789473684210522,0.0
7458054d-d10f-532e-b4c0-bf6af57f5f5c,0.03,0.03,0.1,0.0
74596053-8f0b-5969-a989-f59f9a2f2d0a,26.19,26.19,0.0,49.48
74599d1a-f0aa-55d4-81a2-d986b5b7d0a7,0.01,0.03,0.17,0.99
745ae38c-bddf-5398-9137-d35f28138d61,0.14,0.0,0.15,0.0
745cef84-fdab-5ac5-826b-f8c97d011d83,0.0,0.0,0.73,0.0
745ddaeb-c576-5241-810e-9069585ac29a,0.04,0.03,0.45,7.13
7462d85b-a58a-5102-93d3-04c263533649,2.196,0.0,0.0,0.0
7462fa2d-6cd0-525d-8db0-4b1cb6b5c5f1,0.0,0.0,0.11,0.0
74634161-3952-5111-9d6b-0d5c537cb010,0.030000000000000016,0.03545454545454547,0.0,0.0
746375a5-44c1-5fc6-b114-bb732f67c94a,0.01,0.01,0.08,0.23
74678642-4fe9-5f54-b24e-eedd0f650963,0.98,2.04,1.06,8.45
74679f0e-76ea-54a5-aa45-30b4c4140abf,0.0,0.0,0.87,0.0
7468c466-b1cc-51dc-ab47-aca713e3c84b,0.0,0.0,0.0,0.0
746bbc4e-5d44-5297-80e2-08efae365f83,0.0,0.0,0.11,1.21
746d9e56-7b0d-518e-819c-95f5704ae9ff,0.0,0.0,0.0,0.0
746e3046-67f7-5afa-bd98-35c558101523,0.0,0.0,0.1,0.34
746e7df3-06f4-583b-a086-9fd9669afa1a,0.0,0.0,0.0,1.85
74706e73-a1ab-5ef7-8c76-85a9b5d5f461,0.02,0.03,4.44,15.2
7470f78b-75d8-5d72-9909-135e14072e17,0.01,0.01,0.03,0.1
74717027-22b1-5a77-9ba6-ba0d7f66eb65,0.04,0.04,0.07,0.19
74746784-4158-5498-aef2-39ac4e29e965,0.0,0.0,0.14,0.0
74756930-9b28-5b27-ba21-51baca624a90,0.03,0.05,0.18,0.89
74762e9c-e6ee-5fa0-b418-9bf9cc482050,0.39,0.73,5.09,10.02
7479ca63-30f6-56b8-a76b-ad5500964234,0.2241463414634148,0.10000000000000003,0.0,0.0
747aee94-1c63-560b-9dfc-99d6a5baf288,0.0,0.0,0.0,0.22
747b2652-0e6f-5f77-99cd-19f5bb9eeed2,0.016363636363636365,0.41,0.0,0.0
747f5cb7-f763-5ec2-8d53-cf6c882d6ce8,0.0,0.0,0.0,10.99
7481bb68-71de-5631-8f7c-be623d943030,0.02,0.24,1.34,4.64
7483e1de-0ca7-5f07-92b3-5066a6619744,0.01,0.23,0.02,0.12
7483fc50-7728-5f31-904c-374ddeb57f55,0.05,0.32,0.14,1.34
74842320-de57-5b5c-95df-1c3686cde2fc,0.0,0.0,0.1,0.0
748550ca-fcc8-5cfe-a10f-3eb6ba8ecbe2,0.0,0.0,149.99,0.0
74857197-2907-59c7-a7e1-5e09655b80cf,0.03,0.62,0.09,0.30000000000000004
748643fa-099b-52ca-a941-e4fec0b45daa,0.03,0.01,0.17,1.65
7487d009-a1c2-5ab1-abe0-67b49f56ead8,0.0,0.0,0.13,0.0
748828b2-e5f7-591a-ae72-8a9f586b4b92,0.01,0.01,0.07,0.2
748880b2-1d5f-542a-a042-ca3a6cf816f2,0.0,0.0,5000.0,0.0
7489f75a-1b8c-577e-8e30-0b3ba0c37826,0.01,0.21,0.13,0.0
748ae294-79bb-5596-91f3-7716b9c67678,0.0,0.0,0.9500000000000001,0.0
748afcc8-428f-5c36-b225-b057323ef8a9,0.03,0.02,0.13,0.38
748c9021-80f1-516b-937b-bc66bfd95690,2.8840000000000003,0.0,0.0,0.0
748d02e0-2498-5cd5-94bc-44eb9fd6fd54,0.05,0.32,0.33,0.91
748e7a04-ff91-5e40-9669-80c387dc5acd,0.01,0.01,0.16,0.93
748e9a26-9c44-59c3-939a-e969aa76fcfa,0.0,0.0,0.39,0.0
749155bc-3ad3-53ba-9207-56eeb9056a9e,0.0,0.0,0.0,0.0
749355bc-46ae-5e1f-92fa-3646ef997a3b,0.0,0.0,0.0,0.4
7493870b-32e1-5eba-8ddb-5bd489817d52,0.02,1.99,0.29,4.21
7494af21-c806-5a34-af3f-c84da1b31f70,0.0,0.0,0.0,0.0
74956952-50bc-5e6e-9834-e416b7520813,0.04,0.03,0.06,0.26
74984fc6-4565-5d40-a607-bda33487c128,0.02,0.26,0.26,1.9300000000000002
